RTI_ID,Filing_Date,Year,Month,Month_Name,Quarter,Department,Category,Applicant_Type,State,Mode_of_Filing,PIO_Assigned,Response_Date,Response_Time_Days,Response_Status,Disposal_Type,Rejection_Reason,First_Appeal_Filed,First_Appeal_Date,First_Appeal_Outcome,Second_Appeal_CIC,Second_Appeal_Outcome,Is_Repeat_Filer,Compliant_Response,Breach_Days,Filing_YearMonth,Financial_Year,Escalated_to_CIC,Proactive_Disclosure_Candidate
HPCL-RTI-02996,2019-04-30,2019,4,April,Q2,LPG Division (Indane),LPG Subsidy & Pricing,Individual Citizen,Assam,Online (RTI Online Portal),PIO-003,2019-05-20,20,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2019-04,FY 2019-20,No,No
HPCL-RTI-02997,2019-06-08,2019,6,June,Q2,Mumbai Refinery,Environmental Compliance,Individual Citizen,Telangana,Online (RTI Online Portal),PIO-001,2019-07-05,27,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,Yes,Yes,0,2019-06,FY 2019-20,No,No
HPCL-RTI-02998,2019-05-12,2019,5,May,Q2,LPG Division (Indane),LPG Distributorship Allotment,Individual Citizen,Maharashtra,Offline (In-Person),PIO-006,2019-05-22,10,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2019-05,FY 2019-20,No,Yes
HPCL-RTI-02999,2019-11-22,2019,11,November,Q4,LPG Division (Indane),LPG Subsidy & Pricing,Lawyer / Legal Entity,Maharashtra,Offline (In-Person),PIO-002,2019-12-14,22,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2019-11,FY 2019-20,No,No
HPCL-RTI-03000,2019-10-27,2019,10,October,Q4,"Health, Safety & Environment",Pollution Control Data,Individual Citizen,Maharashtra,Offline (In-Person),PIO-006,2019-11-15,19,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,Yes,Yes,0,2019-10,FY 2019-20,No,No
HPCL-RTI-03001,2019-03-23,2019,3,March,Q1,Retail Marketing,Fuel Pricing & Policy,Individual Citizen,Tamil Nadu,Online (RTI Online Portal),PIO-003,2019-03-28,5,Responded On-Time,Transferred to Concerned Department,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2019-03,FY 2018-19,No,No
HPCL-RTI-03002,2019-08-08,2019,8,August,Q3,Mumbai Refinery,Environmental Compliance,Individual Citizen,Madhya Pradesh,Online (RTI Online Portal),PIO-005,2019-08-24,16,Responded On-Time,Rejected,Section 8(1)(e) – Fiduciary Relationship,No,,Not Applicable,No,Not Applicable,No,Yes,0,2019-08,FY 2019-20,No,No
HPCL-RTI-03003,2019-05-16,2019,5,May,Q2,Mumbai Refinery,Employee Records & Service Matters,Individual Citizen,Maharashtra,By Post,PIO-012,2019-06-05,20,Responded On-Time,Partially Provided,Not Applicable,Yes,2019-07-02,Upheld,No,Not Applicable,No,Yes,0,2019-05,FY 2019-20,No,Yes
HPCL-RTI-03004,2019-05-17,2019,5,May,Q2,Mumbai Refinery,Incident/Accident Reports,Lawyer / Legal Entity,Karnataka,Online (RTI Online Portal),PIO-001,2019-06-28,42,Responded – Delayed (31–60 days),Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,No,12,2019-05,FY 2019-20,No,No
HPCL-RTI-03005,2019-01-23,2019,1,January,Q1,LPG Division (Indane),Policy & Service Rules,Individual Citizen,Andhra Pradesh,Online (RTI Online Portal),PIO-004,2019-02-16,24,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2019-01,FY 2018-19,No,No
HPCL-RTI-03006,2019-03-14,2019,3,March,Q1,LPG Division (Indane),LPG Connection & Cylinder Allocation,Individual Citizen,Delhi,By Post,PIO-012,2019-03-23,9,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2019-03,FY 2018-19,No,No
HPCL-RTI-03007,2019-01-27,2019,1,January,Q1,Retail Marketing,Tender & Contracts,Individual Citizen,West Bengal,Online (RTI Online Portal),PIO-008,2019-02-19,23,Responded On-Time,Transferred to Concerned Department,Not Applicable,Yes,2019-04-11,Upheld,No,Not Applicable,No,Yes,0,2019-01,FY 2018-19,No,No
HPCL-RTI-03008,2019-01-31,2019,1,January,Q1,Projects & Pipelines,Expenditure Details,Individual Citizen,Punjab,Online (RTI Online Portal),PIO-012,2019-02-10,10,Responded On-Time,Transferred to Concerned Department,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2019-01,FY 2018-19,No,No
HPCL-RTI-03009,2019-11-08,2019,11,November,Q4,Vizag Refinery,Tender & Contract Details,Lawyer / Legal Entity,Maharashtra,Offline (In-Person),PIO-009,2019-12-13,35,Responded – Delayed (31–60 days),Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,No,5,2019-11,FY 2019-20,No,Yes
HPCL-RTI-03010,2019-08-12,2019,8,August,Q3,HR & Personnel,Salary & Pay Details,Individual Citizen,Bihar,Online (RTI Online Portal),PIO-012,2019-08-31,19,Responded On-Time,Rejected,Section 8(1)(j) – Personal/Private Information,No,,Not Applicable,No,Not Applicable,Yes,Yes,0,2019-08,FY 2019-20,No,No
HPCL-RTI-03011,2019-01-12,2019,1,January,Q1,Projects & Pipelines,Environmental Compliance,Individual Citizen,Andhra Pradesh,By Post,PIO-004,2019-02-05,24,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2019-01,FY 2018-19,No,No
HPCL-RTI-03012,2019-03-29,2019,3,March,Q1,Finance & Accounts,Salary & Pay Details,Individual Citizen,Karnataka,By Post,PIO-012,2019-04-30,32,Responded – Delayed (31–60 days),Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,No,2,2019-03,FY 2018-19,No,No
HPCL-RTI-03013,2019-10-10,2019,10,October,Q4,"Health, Safety & Environment",HSE Policy & Standards,Lawyer / Legal Entity,Jharkhand,Online (RTI Online Portal),PIO-004,2019-10-20,10,Responded On-Time,Transferred to Concerned Department,Not Applicable,No,,Not Applicable,No,Not Applicable,Yes,Yes,0,2019-10,FY 2019-20,No,No
HPCL-RTI-03014,2019-06-13,2019,6,June,Q2,Vizag Refinery,Refinery Operations & Output,Individual Citizen,Telangana,By Post,PIO-008,2019-06-24,11,Responded On-Time,Partially Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2019-06,FY 2019-20,No,No
HPCL-RTI-03015,2019-09-24,2019,9,September,Q3,HR & Personnel,Employee Records & Service Matters,Individual Citizen,Punjab,Offline (In-Person),PIO-013,2019-10-12,18,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2019-09,FY 2019-20,No,Yes
HPCL-RTI-03016,2019-05-24,2019,5,May,Q2,Mumbai Refinery,Refinery Operations & Output,Individual Citizen,Telangana,By Post,PIO-001,2019-06-27,34,Responded – Delayed (31–60 days),Rejected,Section 8(1)(j) – Personal/Private Information,No,,Not Applicable,No,Not Applicable,No,No,4,2019-05,FY 2019-20,No,No
HPCL-RTI-03017,2019-03-27,2019,3,March,Q1,HR & Personnel,Policy & Service Rules,Individual Citizen,Gujarat,Offline (In-Person),PIO-009,2019-04-05,9,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,Yes,Yes,0,2019-03,FY 2018-19,No,No
HPCL-RTI-03018,2019-03-05,2019,3,March,Q1,Retail Marketing,Fuel Pricing & Policy,Journalist / Media,Delhi,Online (RTI Online Portal),PIO-013,2019-03-10,5,Responded On-Time,Partially Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2019-03,FY 2018-19,No,No
HPCL-RTI-03019,2019-10-28,2019,10,October,Q4,Retail Marketing,Petrol Pump Dealership Allotment,Individual Citizen,Uttar Pradesh,Offline (In-Person),PIO-012,2019-11-13,16,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2019-10,FY 2019-20,No,Yes
HPCL-RTI-03020,2019-02-11,2019,2,February,Q1,Finance & Accounts,Policy & Service Rules,NGO / Civil Society,Andhra Pradesh,Online (RTI Online Portal),PIO-008,2019-03-08,25,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2019-02,FY 2018-19,No,No
HPCL-RTI-03021,2019-05-23,2019,5,May,Q2,Mumbai Refinery,Refinery Operations & Output,Business Entity,Punjab,Online (RTI Online Portal),PIO-006,2019-06-28,36,Responded – Delayed (31–60 days),Rejected,Section 8(1)(a) – National Security & Sovereignty,Yes,2019-07-21,Partially Upheld,No,Not Applicable,No,No,6,2019-05,FY 2019-20,No,No
HPCL-RTI-03022,2019-12-27,2019,12,December,Q4,Retail Marketing,Fuel Pricing & Policy,Lawyer / Legal Entity,Rajasthan,By Post,PIO-010,2020-01-12,16,Responded On-Time,Information Provided,Not Applicable,Yes,2020-02-22,Partially Upheld,No,Not Applicable,No,Yes,0,2019-12,FY 2019-20,No,No
HPCL-RTI-03023,2019-10-29,2019,10,October,Q4,Mumbai Refinery,Tender & Contract Details,Individual Citizen,Delhi,Online (RTI Online Portal),PIO-002,2019-11-18,20,Responded On-Time,Partially Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2019-10,FY 2019-20,No,Yes
HPCL-RTI-03024,2019-06-17,2019,6,June,Q2,Finance & Accounts,Audit Reports & Observations,Individual Citizen,Karnataka,Online (RTI Online Portal),PIO-010,2019-07-17,30,Responded On-Time,Transferred to Concerned Department,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2019-06,FY 2019-20,No,No
HPCL-RTI-03025,2019-09-10,2019,9,September,Q3,LPG Division (Indane),LPG Connection & Cylinder Allocation,Individual Citizen,Karnataka,Offline (In-Person),PIO-013,2019-09-15,5,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2019-09,FY 2019-20,No,No
HPCL-RTI-03026,2019-11-20,2019,11,November,Q4,LPG Division (Indane),LPG Subsidy & Pricing,NGO / Civil Society,Telangana,Offline (In-Person),PIO-003,2019-12-06,16,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2019-11,FY 2019-20,No,No
HPCL-RTI-03027,2019-08-31,2019,8,August,Q3,Retail Marketing,Dealer/Distributor Grievances,Individual Citizen,Gujarat,Online (RTI Online Portal),PIO-011,2019-09-21,21,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2019-08,FY 2019-20,No,No
HPCL-RTI-03028,2019-03-11,2019,3,March,Q1,Procurement & Materials,Vendor Empanelment,Individual Citizen,Rajasthan,By Post,PIO-006,2019-04-07,27,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2019-03,FY 2018-19,No,No
HPCL-RTI-03029,2019-05-06,2019,5,May,Q2,HR & Personnel,Salary & Pay Details,Journalist / Media,West Bengal,By Post,PIO-005,2019-05-24,18,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2019-05,FY 2019-20,No,No
HPCL-RTI-03030,2019-02-19,2019,2,February,Q1,Vizag Refinery,Tender & Contract Details,Individual Citizen,Rajasthan,Online (RTI Online Portal),PIO-004,2019-03-16,25,Responded On-Time,Partially Provided,Not Applicable,Yes,2019-04-03,Upheld,No,Not Applicable,No,Yes,0,2019-02,FY 2018-19,No,Yes
HPCL-RTI-03031,2019-06-15,2019,6,June,Q2,Retail Marketing,Tender & Contracts,NGO / Civil Society,Maharashtra,Online (RTI Online Portal),PIO-011,2019-06-20,5,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2019-06,FY 2019-20,No,No
HPCL-RTI-03032,2019-05-25,2019,5,May,Q2,Procurement & Materials,Tender & Contract Details,Individual Citizen,Others,Offline (In-Person),PIO-008,2019-06-11,17,Responded On-Time,Rejected,Section 8(1)(h) – Impede Investigation/Prosecution,No,,Not Applicable,No,Not Applicable,No,Yes,0,2019-05,FY 2019-20,No,Yes
HPCL-RTI-03033,2019-03-30,2019,3,March,Q1,HR & Personnel,Promotion & Transfer Details,Individual Citizen,Uttar Pradesh,Online (RTI Online Portal),PIO-004,2019-04-26,27,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,Yes,Yes,0,2019-03,FY 2018-19,No,No
HPCL-RTI-03034,2019-04-12,2019,4,April,Q2,HR & Personnel,Salary & Pay Details,Individual Citizen,Others,Online (RTI Online Portal),PIO-010,2019-04-26,14,Responded On-Time,Information Provided,Not Applicable,Yes,2019-05-18,Partially Upheld,No,Not Applicable,No,Yes,0,2019-04,FY 2019-20,No,No
HPCL-RTI-03035,2019-05-21,2019,5,May,Q2,Finance & Accounts,Salary & Pay Details,Individual Citizen,Uttar Pradesh,Online (RTI Online Portal),PIO-010,2019-06-11,21,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2019-05,FY 2019-20,No,No
HPCL-RTI-03036,2019-10-01,2019,10,October,Q4,Mumbai Refinery,Tender & Contract Details,Individual Citizen,Maharashtra,Offline (In-Person),PIO-005,2019-10-29,28,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2019-10,FY 2019-20,No,Yes
HPCL-RTI-03037,2020-03-26,2020,3,March,Q1,HR & Personnel,Policy & Service Rules,Individual Citizen,Gujarat,By Post,PIO-013,2020-04-21,26,Responded On-Time,Rejected,Section 8(1)(d) – Commercial Confidence / IP,No,,Not Applicable,No,Not Applicable,No,Yes,0,2020-03,FY 2019-20,No,No
HPCL-RTI-03038,2020-11-05,2020,11,November,Q4,HR & Personnel,Employee Records & Service Matters,Individual Citizen,Delhi,Online (RTI Online Portal),PIO-009,2020-12-07,32,Responded – Delayed (31–60 days),Transferred to Concerned Department,Not Applicable,No,,Not Applicable,No,Not Applicable,No,No,2,2020-11,FY 2020-21,No,Yes
HPCL-RTI-03039,2020-12-21,2020,12,December,Q4,HR & Personnel,Recruitment & Selection,Lawyer / Legal Entity,Madhya Pradesh,Offline (In-Person),PIO-006,2021-01-09,19,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2020-12,FY 2020-21,No,Yes
HPCL-RTI-03040,2020-04-17,2020,4,April,Q2,Vizag Refinery,Refinery Operations & Output,Individual Citizen,Andhra Pradesh,Offline (In-Person),PIO-004,2020-05-16,29,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,Yes,Yes,0,2020-04,FY 2020-21,No,No
HPCL-RTI-03041,2020-01-27,2020,1,January,Q1,Finance & Accounts,Expenditure Details,Individual Citizen,Gujarat,By Post,PIO-006,2020-03-01,34,Responded – Delayed (31–60 days),Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,Yes,No,4,2020-01,FY 2019-20,No,No
HPCL-RTI-03042,2020-03-04,2020,3,March,Q1,Vizag Refinery,Incident/Accident Reports,Journalist / Media,West Bengal,Offline (In-Person),PIO-012,2020-04-07,34,Responded – Delayed (31–60 days),Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,No,4,2020-03,FY 2019-20,No,No
HPCL-RTI-03043,2020-01-27,2020,1,January,Q1,Vizag Refinery,Employee Records & Service Matters,Individual Citizen,Gujarat,Online (RTI Online Portal),PIO-007,2020-02-21,25,Responded On-Time,Transferred to Concerned Department,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2020-01,FY 2019-20,No,Yes
HPCL-RTI-03044,2020-12-27,2020,12,December,Q4,"Health, Safety & Environment",Pollution Control Data,Journalist / Media,Tamil Nadu,Online (RTI Online Portal),PIO-001,2021-01-25,29,Responded On-Time,Rejected,Section 8(1)(j) – Personal/Private Information,No,,Not Applicable,No,Not Applicable,No,Yes,0,2020-12,FY 2020-21,No,No
HPCL-RTI-03045,2020-01-15,2020,1,January,Q1,Retail Marketing,Tender & Contracts,Individual Citizen,Maharashtra,Online (RTI Online Portal),PIO-005,2020-02-16,32,Responded – Delayed (31–60 days),Partially Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,No,2,2020-01,FY 2019-20,No,No
HPCL-RTI-03046,2020-01-06,2020,1,January,Q1,HR & Personnel,Policy & Service Rules,Individual Citizen,Andhra Pradesh,Online (RTI Online Portal),PIO-009,2020-01-12,6,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2020-01,FY 2019-20,No,No
HPCL-RTI-03047,2020-09-03,2020,9,September,Q3,Retail Marketing,Tender & Contracts,Individual Citizen,Maharashtra,Offline (In-Person),PIO-007,2020-10-10,37,Responded – Delayed (31–60 days),Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,Yes,No,7,2020-09,FY 2020-21,No,No
HPCL-RTI-03048,2020-07-31,2020,7,July,Q3,Retail Marketing,Petrol Pump Dealership Allotment,Individual Citizen,Telangana,By Post,PIO-006,2020-08-22,22,Responded On-Time,Partially Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2020-07,FY 2020-21,No,Yes
HPCL-RTI-03049,2020-09-24,2020,9,September,Q3,Finance & Accounts,Expenditure Details,Individual Citizen,Tamil Nadu,Online (RTI Online Portal),PIO-013,2020-10-26,32,Responded – Delayed (31–60 days),Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,Yes,No,2,2020-09,FY 2020-21,No,No
HPCL-RTI-03050,2020-08-04,2020,8,August,Q3,Procurement & Materials,Tender & Contract Details,Journalist / Media,Maharashtra,Offline (In-Person),PIO-010,2020-09-16,43,Responded – Delayed (31–60 days),Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,Yes,No,13,2020-08,FY 2020-21,No,Yes
HPCL-RTI-03051,2020-01-03,2020,1,January,Q1,LPG Division (Indane),Policy & Service Rules,Business Entity,Tamil Nadu,Online (RTI Online Portal),PIO-010,2020-01-15,12,Responded On-Time,Partially Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2020-01,FY 2019-20,No,No
HPCL-RTI-03052,2020-02-11,2020,2,February,Q1,HR & Personnel,Employee Records & Service Matters,Lawyer / Legal Entity,Punjab,Online (RTI Online Portal),PIO-008,2020-03-04,22,Responded On-Time,Information Provided,Not Applicable,Yes,2020-03-17,Rejected,No,Not Applicable,No,Yes,0,2020-02,FY 2019-20,No,Yes
HPCL-RTI-03053,2020-04-20,2020,4,April,Q2,Legal & Secretarial,Shareholder Information,Business Entity,Telangana,Online (RTI Online Portal),PIO-005,2020-05-17,27,Responded On-Time,Partially Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,Yes,Yes,0,2020-04,FY 2020-21,No,No
HPCL-RTI-03054,2020-03-26,2020,3,March,Q1,Retail Marketing,Dealer/Distributor Grievances,Journalist / Media,Telangana,Offline (In-Person),PIO-010,2020-04-13,18,Responded On-Time,Transferred to Concerned Department,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2020-03,FY 2019-20,No,No
HPCL-RTI-03055,2020-03-21,2020,3,March,Q1,Retail Marketing,Tender & Contracts,Individual Citizen,Maharashtra,Online (RTI Online Portal),PIO-011,2020-05-03,43,Responded – Delayed (31–60 days),Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,No,13,2020-03,FY 2019-20,No,No
HPCL-RTI-03056,2020-07-29,2020,7,July,Q3,HR & Personnel,Employee Records & Service Matters,Individual Citizen,Haryana,Offline (In-Person),PIO-003,2020-08-18,20,Responded On-Time,Transferred to Concerned Department,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2020-07,FY 2020-21,No,Yes
HPCL-RTI-03057,2020-03-23,2020,3,March,Q1,Legal & Secretarial,Shareholder Information,Individual Citizen,Madhya Pradesh,By Post,PIO-005,2020-04-16,24,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2020-03,FY 2019-20,No,No
HPCL-RTI-03058,2020-01-08,2020,1,January,Q1,Information Technology,IT Policy & Infrastructure,Individual Citizen,Maharashtra,Online (RTI Online Portal),PIO-013,2020-02-02,25,Responded On-Time,Transferred to Concerned Department,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2020-01,FY 2019-20,No,No
HPCL-RTI-03059,2020-06-02,2020,6,June,Q2,Mumbai Refinery,Employee Records & Service Matters,Individual Citizen,Andhra Pradesh,Online (RTI Online Portal),PIO-012,2020-06-19,17,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2020-06,FY 2020-21,No,Yes
HPCL-RTI-03060,2020-09-25,2020,9,September,Q3,Retail Marketing,Fuel Pricing & Policy,Journalist / Media,Odisha,Online (RTI Online Portal),PIO-009,2020-10-17,22,Responded On-Time,Partially Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2020-09,FY 2020-21,No,No
HPCL-RTI-03061,2020-11-03,2020,11,November,Q4,HR & Personnel,Policy & Service Rules,Individual Citizen,West Bengal,By Post,PIO-001,2020-12-07,34,Responded – Delayed (31–60 days),Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,No,4,2020-11,FY 2020-21,No,No
HPCL-RTI-03062,2020-11-12,2020,11,November,Q4,Vizag Refinery,Refinery Operations & Output,Journalist / Media,Punjab,By Post,PIO-012,2020-12-10,28,Responded On-Time,Rejected,Section 24 – Intelligence/Security Organisation,Yes,2021-01-18,Rejected,Yes,Partially Upheld by CIC,No,Yes,0,2020-11,FY 2020-21,Yes,No
HPCL-RTI-03063,2020-04-03,2020,4,April,Q2,Finance & Accounts,Policy & Service Rules,Individual Citizen,Maharashtra,Online (RTI Online Portal),PIO-007,2020-04-29,26,Responded On-Time,Rejected,Section 24 – Intelligence/Security Organisation,No,,Not Applicable,No,Not Applicable,No,Yes,0,2020-04,FY 2020-21,No,No
